Order_ID,Product,Category,Quantity,Price,Customer_Name,City,Payment_Mode,Order_Status,Rating
720,Jeans,Denim,3,552,Customer_719,Chennai,UPI,Pending,4
721,Shirt,Ethnic,8,1711,Customer_720,Mumbai,Cash,Delivered,3
722,Dress,Denim,7,1209,Customer_721,Bangalore,UPI,Cancelled,2
723,Jeans,Formal,8,966,Customer_722,Delhi,UPI,Cancelled,5
724,Skirt,Denim,4,1640,Customer_723,Chennai,Card,Cancelled,1
725,Jacket,Ethnic,10,1783,Customer_724,Delhi,Card,Delivered,4
726,Jeans,Ethnic,3,352,Customer_725,Bangalore,Cash,Delivered,5
727,Jeans,Formal,1,849,Customer_726,Delhi,UPI,Cancelled,4
728,Jacket,Formal,9,308,Customer_727,Mumbai,UPI,Pending,4
729,Jeans,Winter,5,1842,Customer_728,Delhi,UPI,Cancelled,3
730,Hoodie,Winter,3,1278,Customer_729,Chennai,Card,Pending,4
731,Dress,Formal,3,1414,Customer_730,Hyderabad,Cash,Cancelled,2
732,Kurta,Ethnic,9,738,Customer_731,Chennai,Cash,Delivered,5
733,Dress,Winter,1,1210,Customer_732,Chennai,Card,Delivered,5
734,Kurta,Formal,2,1069,Customer_733,Delhi,UPI,Delivered,2
735,Jacket,Winter,1,703,Customer_734,Hyderabad,UPI,Pending,5
736,T-shirt,Ethnic,9,671,Customer_735,Chennai,Cash,Pending,3
737,Jeans,Ethnic,2,879,Customer_736,Delhi,Card,Pending,2
738,Hoodie,Winter,9,1712,Customer_737,Bangalore,Card,Pending,2
739,Kurta,Winter,8,1316,Customer_738,Delhi,Cash,Pending,1
740,Dress,Ethnic,9,521,Customer_739,Chennai,UPI,Delivered,3
741,Dress,Formal,10,1613,Customer_740,Delhi,UPI,Delivered,2
742,Skirt,Ethnic,3,873,Customer_741,Delhi,Card,Cancelled,1
743,Jacket,Casual,4,1467,Customer_742,Chennai,Card,Pending,1
744,Shirt,Denim,6,1108,Customer_743,Chennai,Cash,Cancelled,4
745,Hoodie,Winter,4,1158,Customer_744,Delhi,Card,Delivered,2
746,Dress,Formal,7,1302,Customer_745,Mumbai,Card,Pending,5
747,Dress,Denim,2,1035,Customer_746,Bangalore,Cash,Cancelled,1
748,Hoodie,Winter,3,642,Customer_747,Delhi,UPI,Cancelled,5
749,Skirt,Formal,7,1004,Customer_748,Bangalore,Cash,Delivered,5
750,Skirt,Formal,3,1630,Customer_749,Bangalore,UPI,Delivered,5
751,Jeans,Casual,6,1477,Customer_750,Mumbai,Cash,Delivered,3
752,Jeans,Casual,9,1764,Customer_751,Bangalore,UPI,Delivered,1
753,Skirt,Formal,5,1476,Customer_752,Hyderabad,Card,Pending,4
754,Skirt,Formal,7,474,Customer_753,Mumbai,UPI,Delivered,4
755,Hoodie,Winter,1,1444,Customer_754,Chennai,Card,Pending,2
756,T-shirt,Denim,9,880,Customer_755,Delhi,Cash,Cancelled,1
757,Skirt,Denim,7,1395,Customer_756,Delhi,Card,Cancelled,3
758,Hoodie,Casual,2,1888,Customer_757,Chennai,UPI,Pending,5
759,Jeans,Casual,2,1396,Customer_758,Mumbai,Cash,Pending,1
760,Jeans,Formal,9,1065,Customer_759,Mumbai,Cash,Cancelled,3
761,Kurta,Formal,10,1797,Customer_760,Bangalore,UPI,Pending,4
762,Kurta,Casual,8,1677,Customer_761,Chennai,Cash,Pending,3
763,Jeans,Denim,9,1708,Customer_762,Delhi,Card,Pending,5
764,Jeans,Denim,10,1723,Customer_763,Chennai,Cash,Cancelled,1
765,Skirt,Formal,7,1392,Customer_764,Hyderabad,UPI,Cancelled,1
766,Jacket,Casual,6,1768,Customer_765,Mumbai,UPI,Delivered,3
767,Skirt,Casual,2,1572,Customer_766,Chennai,UPI,Cancelled,3
768,Jeans,Casual,6,1610,Customer_767,Mumbai,Card,Pending,1
769,Kurta,Casual,2,1789,Customer_768,Bangalore,UPI,Cancelled,3
770,T-shirt,Winter,3,1427,Customer_769,Mumbai,Card,Cancelled,1
771,Kurta,Casual,10,883,Customer_770,Bangalore,UPI,Cancelled,2
772,Hoodie,Denim,9,764,Customer_771,Bangalore,UPI,Pending,3
773,Shirt,Casual,2,850,Customer_772,Mumbai,Cash,Cancelled,2
774,Jeans,Denim,7,992,Customer_773,Mumbai,UPI,Cancelled,4
775,Hoodie,Formal,6,392,Customer_774,Bangalore,Cash,Pending,3
776,Shirt,Formal,3,603,Customer_775,Chennai,UPI,Delivered,3
777,Hoodie,Denim,1,406,Customer_776,Bangalore,Card,Cancelled,4
778,Hoodie,Winter,4,1182,Customer_777,Delhi,UPI,Delivered,4
779,Shirt,Formal,4,1714,Customer_778,Hyderabad,Cash,Pending,5
780,Dress,Denim,10,826,Customer_779,Mumbai,Cash,Cancelled,1
781,Jeans,Denim,5,997,Customer_780,Hyderabad,Cash,Pending,5
782,Jeans,Denim,9,1715,Customer_781,Bangalore,Card,Delivered,5
783,Kurta,Denim,3,372,Customer_782,Hyderabad,UPI,Delivered,1
784,Dress,Formal,9,1639,Customer_783,Bangalore,UPI,Delivered,2
785,Kurta,Casual,1,1412,Customer_784,Chennai,UPI,Pending,1
786,Hoodie,Formal,7,1727,Customer_785,Delhi,Cash,Delivered,5
787,Shirt,Casual,3,466,Customer_786,Chennai,Card,Delivered,4
788,T-shirt,Formal,10,241,Customer_787,Bangalore,UPI,Pending,2
789,Shirt,Formal,3,1885,Customer_788,Mumbai,Cash,Cancelled,5
790,Jacket,Winter,9,1015,Customer_789,Bangalore,Card,Delivered,3
791,Kurta,Formal,3,1994,Customer_790,Chennai,Cash,Delivered,5
792,Jacket,Winter,5,710,Customer_791,Bangalore,UPI,Delivered,4
793,Jacket,Winter,3,1585,Customer_792,Mumbai,Cash,Pending,3
794,Hoodie,Denim,8,325,Customer_793,Delhi,Card,Cancelled,1
795,Shirt,Casual,2,1009,Customer_794,Mumbai,UPI,Delivered,1
796,T-shirt,Formal,7,1205,Customer_795,Mumbai,Cash,Cancelled,4
797,Dress,Ethnic,4,1602,Customer_796,Hyderabad,UPI,Cancelled,4
798,T-shirt,Formal,4,631,Customer_797,Hyderabad,Cash,Pending,1
799,Dress,Casual,3,1215,Customer_798,Mumbai,UPI,Delivered,2
800,Kurta,Formal,6,799,Customer_799,Delhi,Cash,Cancelled,2
801,Hoodie,Casual,4,1523,Customer_800,Bangalore,Cash,Delivered,1
802,Shirt,Winter,8,1735,Customer_801,Mumbai,Card,Delivered,5
803,Skirt,Winter,6,401,Customer_802,Bangalore,Cash,Cancelled,4
804,Hoodie,Winter,2,1597,Customer_803,Delhi,Cash,Cancelled,1
805,Hoodie,Ethnic,2,809,Customer_804,Delhi,Card,Cancelled,3
806,Dress,Casual,1,427,Customer_805,Delhi,UPI,Delivered,4
807,Dress,Ethnic,6,802,Customer_806,Mumbai,UPI,Delivered,4
808,Kurta,Casual,1,552,Customer_807,Bangalore,UPI,Delivered,4
809,Jeans,Ethnic,2,1338,Customer_808,Mumbai,Card,Delivered,3
810,Skirt,Formal,10,1993,Customer_809,Chennai,UPI,Delivered,5
811,Hoodie,Denim,2,825,Customer_810,Delhi,Card,Cancelled,3
812,Jacket,Winter,3,364,Customer_811,Mumbai,Cash,Cancelled,3
813,Jeans,Ethnic,8,1876,Customer_812,Hyderabad,UPI,Cancelled,2
814,Skirt,Casual,3,1829,Customer_813,Bangalore,Card,Pending,1
815,Kurta,Winter,1,1792,Customer_814,Mumbai,UPI,Cancelled,4
816,Kurta,Ethnic,10,766,Customer_815,Bangalore,Cash,Pending,2
817,Shirt,Denim,5,1391,Customer_816,Chennai,Card,Cancelled,2
818,Hoodie,Denim,6,1184,Customer_817,Bangalore,Cash,Delivered,2
819,Shirt,Denim,9,650,Customer_818,Delhi,Cash,Delivered,1
820,T-shirt,Ethnic,7,956,Customer_819,Hyderabad,Card,Delivered,1
821,Dress,Casual,4,1917,Customer_820,Hyderabad,UPI,Cancelled,3
822,Jacket,Winter,10,1918,Customer_821,Mumbai,Cash,Delivered,4
823,Jacket,Denim,7,805,Customer_822,Chennai,Card,Delivered,2
824,T-shirt,Ethnic,3,619,Customer_823,Chennai,Cash,Delivered,5
825,Jacket,Formal,6,1443,Customer_824,Chennai,UPI,Delivered,4
826,Shirt,Formal,1,1445,Customer_825,Mumbai,UPI,Pending,5
827,Hoodie,Casual,8,895,Customer_826,Hyderabad,UPI,Cancelled,4
828,Jeans,Denim,9,1277,Customer_827,Delhi,Card,Delivered,5
829,Shirt,Winter,10,1585,Customer_828,Bangalore,UPI,Delivered,4
830,Kurta,Formal,6,971,Customer_829,Hyderabad,UPI,Delivered,2
831,Jeans,Denim,5,542,Customer_830,Bangalore,Cash,Delivered,3
832,Hoodie,Casual,4,1284,Customer_831,Bangalore,Cash,Pending,5
833,Hoodie,Denim,3,1611,Customer_832,Bangalore,Card,Cancelled,2
834,Jacket,Formal,3,1096,Customer_833,Mumbai,Card,Delivered,2
835,Dress,Denim,2,1628,Customer_834,Mumbai,UPI,Delivered,4
836,Dress,Denim,7,1472,Customer_835,Chennai,Cash,Cancelled,1
837,Jeans,Casual,6,1292,Customer_836,Mumbai,UPI,Delivered,2
838,Skirt,Formal,5,1095,Customer_837,Hyderabad,Card,Pending,2
839,Skirt,Denim,3,383,Customer_838,Hyderabad,Cash,Delivered,2
840,Hoodie,Winter,2,637,Customer_839,Chennai,Cash,Delivered,1
841,T-shirt,Denim,2,493,Customer_840,Hyderabad,Card,Pending,1
842,T-shirt,Formal,4,717,Customer_841,Bangalore,UPI,Delivered,5
843,Kurta,Casual,4,342,Customer_842,Mumbai,Cash,Pending,2
844,Shirt,Winter,6,1999,Customer_843,Chennai,Card,Cancelled,2
845,T-shirt,Denim,6,1234,Customer_844,Mumbai,UPI,Delivered,2
846,Shirt,Casual,5,237,Customer_845,Mumbai,UPI,Pending,4
847,Jeans,Formal,7,524,Customer_846,Bangalore,Cash,Delivered,2
848,Shirt,Denim,5,699,Customer_847,Bangalore,UPI,Pending,3
849,Dress,Denim,2,1778,Customer_848,Bangalore,UPI,Cancelled,4
850,Jeans,Ethnic,2,922,Customer_849,Mumbai,Cash,Pending,2
851,Jeans,Denim,4,539,Customer_850,Mumbai,Card,Pending,4
852,T-shirt,Denim,9,889,Customer_851,Mumbai,UPI,Delivered,3
853,T-shirt,Denim,1,1535,Customer_852,Delhi,Cash,Cancelled,5
854,Skirt,Winter,7,257,Customer_853,Mumbai,Cash,Pending,3
855,Hoodie,Winter,3,383,Customer_854,Bangalore,Cash,Pending,2
856,Hoodie,Formal,8,542,Customer_855,Bangalore,Card,Cancelled,1
857,Dress,Ethnic,6,978,Customer_856,Chennai,Card,Delivered,3
858,Skirt,Casual,8,1698,Customer_857,Hyderabad,Card,Delivered,4
859,Kurta,Ethnic,10,1384,Customer_858,Bangalore,Card,Pending,4
860,Dress,Denim,7,1930,Customer_859,Mumbai,Card,Cancelled,4
861,Dress,Winter,3,881,Customer_860,Bangalore,UPI,Pending,3
862,Kurta,Denim,9,1588,Customer_861,Bangalore,Cash,Delivered,1
863,Dress,Winter,9,455,Customer_862,Mumbai,UPI,Cancelled,2
864,Dress,Denim,6,206,Customer_863,Bangalore,Cash,Pending,2
865,Dress,Winter,8,1486,Customer_864,Delhi,Card,Delivered,1
866,Shirt,Denim,4,1262,Customer_865,Chennai,UPI,Pending,2
867,Skirt,Formal,3,884,Customer_866,Delhi,UPI,Pending,1
868,Shirt,Denim,8,1095,Customer_867,Delhi,UPI,Delivered,1
869,Skirt,Denim,8,453,Customer_868,Mumbai,UPI,Pending,1
870,Hoodie,Denim,1,240,Customer_869,Bangalore,UPI,Cancelled,5
871,Shirt,Casual,3,823,Customer_870,Chennai,Card,Cancelled,1
872,Kurta,Formal,8,1326,Customer_871,Hyderabad,UPI,Pending,3
873,Jacket,Winter,8,986,Customer_872,Delhi,UPI,Cancelled,2
874,Hoodie,Winter,2,1690,Customer_873,Bangalore,UPI,Cancelled,2
875,Shirt,Winter,1,872,Customer_874,Bangalore,Cash,Cancelled,3
876,Dress,Formal,6,1918,Customer_875,Hyderabad,Cash,Pending,5
877,Hoodie,Formal,2,1904,Customer_876,Hyderabad,Card,Delivered,2
878,Jacket,Denim,10,1164,Customer_877,Hyderabad,UPI,Delivered,1
879,Dress,Formal,5,978,Customer_878,Chennai,Cash,Cancelled,3
880,T-shirt,Formal,2,566,Customer_879,Mumbai,Cash,Cancelled,4
881,Jacket,Denim,3,1404,Customer_880,Hyderabad,Card,Cancelled,1
882,Shirt,Ethnic,8,1323,Customer_881,Chennai,Card,Delivered,2
883,Jeans,Casual,2,609,Customer_882,Mumbai,Cash,Delivered,3
884,Kurta,Casual,6,333,Customer_883,Hyderabad,Card,Pending,1
885,T-shirt,Winter,6,1350,Customer_884,Bangalore,UPI,Pending,5
886,Shirt,Denim,9,1918,Customer_885,Delhi,Cash,Pending,4
887,T-shirt,Casual,5,1052,Customer_886,Hyderabad,Card,Pending,2
888,Shirt,Formal,4,1935,Customer_887,Hyderabad,UPI,Delivered,5
889,Dress,Denim,6,1821,Customer_888,Mumbai,Cash,Cancelled,4
890,Skirt,Ethnic,2,1386,Customer_889,Hyderabad,Card,Cancelled,5
891,Dress,Ethnic,10,848,Customer_890,Mumbai,Cash,Delivered,1
892,Shirt,Formal,6,1652,Customer_891,Chennai,Card,Pending,4
893,Skirt,Casual,1,1277,Customer_892,Delhi,Card,Cancelled,4
894,Dress,Casual,1,1799,Customer_893,Chennai,Card,Delivered,1
895,Jacket,Winter,10,735,Customer_894,Bangalore,Card,Delivered,3
896,Jacket,Ethnic,1,248,Customer_895,Bangalore,Card,Cancelled,1
897,Kurta,Denim,4,1159,Customer_896,Delhi,Card,Cancelled,4
898,Shirt,Formal,10,1018,Customer_897,Delhi,UPI,Delivered,3
899,Skirt,Casual,1,552,Customer_898,Chennai,Cash,Delivered,4
900,Hoodie,Ethnic,3,1088,Customer_899,Chennai,UPI,Delivered,1
901,Hoodie,Winter,7,1727,Customer_900,Bangalore,Card,Cancelled,1
902,Shirt,Winter,1,1141,Customer_901,Hyderabad,UPI,Pending,4
903,Jeans,Formal,1,1326,Customer_902,Bangalore,Cash,Delivered,2
904,Jeans,Winter,8,1620,Customer_903,Hyderabad,Card,Pending,3
905,T-shirt,Denim,4,868,Customer_904,Hyderabad,UPI,Pending,4
906,Shirt,Casual,3,1117,Customer_905,Delhi,Cash,Cancelled,3
907,T-shirt,Denim,5,1316,Customer_906,Delhi,UPI,Delivered,4
908,Dress,Ethnic,8,1270,Customer_907,Mumbai,UPI,Cancelled,4
909,Jacket,Formal,4,956,Customer_908,Chennai,UPI,Cancelled,1
910,Skirt,Ethnic,9,1523,Customer_909,Bangalore,Cash,Delivered,2
911,Skirt,Denim,9,979,Customer_910,Chennai,Card,Delivered,2
912,Kurta,Casual,3,1348,Customer_911,Mumbai,Card,Cancelled,3
913,Jacket,Ethnic,9,246,Customer_912,Chennai,UPI,Pending,3
914,Skirt,Ethnic,8,1907,Customer_913,Hyderabad,Cash,Pending,5
915,Jacket,Formal,2,1799,Customer_914,Bangalore,Card,Pending,2
916,Shirt,Ethnic,2,895,Customer_915,Delhi,Card,Cancelled,2
917,Shirt,Casual,10,820,Customer_916,Bangalore,Card,Delivered,5
918,Kurta,Denim,4,1464,Customer_917,Mumbai,UPI,Cancelled,5
919,Dress,Formal,10,1064,Customer_918,Chennai,Card,Delivered,5
920,Jacket,Casual,10,372,Customer_919,Hyderabad,UPI,Delivered,5
921,Dress,Casual,7,542,Customer_920,Chennai,Cash,Delivered,3
922,Jacket,Winter,8,1415,Customer_921,Delhi,Cash,Cancelled,3
923,Kurta,Formal,10,1951,Customer_922,Hyderabad,Card,Delivered,4
924,Jeans,Formal,5,1560,Customer_923,Mumbai,Cash,Cancelled,2
925,Hoodie,Winter,8,1084,Customer_924,Bangalore,Card,Delivered,4
926,Kurta,Casual,6,1795,Customer_925,Bangalore,Card,Pending,4
927,T-shirt,Formal,10,1967,Customer_926,Mumbai,UPI,Cancelled,1
928,Shirt,Formal,7,1103,Customer_927,Bangalore,Cash,Cancelled,2
929,Skirt,Casual,1,742,Customer_928,Chennai,UPI,Delivered,5
930,Shirt,Ethnic,6,1496,Customer_929,Hyderabad,UPI,Delivered,5
931,Dress,Ethnic,3,1172,Customer_930,Mumbai,Cash,Delivered,4
932,Skirt,Denim,3,680,Customer_931,Delhi,Card,Delivered,4
933,Skirt,Denim,6,235,Customer_932,Delhi,Card,Pending,2
934,T-shirt,Denim,10,1094,Customer_933,Mumbai,Cash,Pending,2
935,Hoodie,Denim,4,469,Customer_934,Bangalore,UPI,Delivered,5
936,Jacket,Casual,2,1829,Customer_935,Hyderabad,Cash,Pending,5
937,Jeans,Casual,5,919,Customer_936,Chennai,UPI,Delivered,2
938,Jacket,Denim,1,837,Customer_937,Bangalore,UPI,Pending,3
939,Kurta,Winter,7,1127,Customer_938,Hyderabad,Cash,Cancelled,3
940,Hoodie,Winter,3,1060,Customer_939,Bangalore,UPI,Cancelled,4
941,Skirt,Denim,6,1057,Customer_940,Delhi,Card,Cancelled,2
942,Dress,Formal,8,436,Customer_941,Chennai,Card,Cancelled,1
943,Jeans,Ethnic,5,640,Customer_942,Hyderabad,Cash,Pending,1
944,Skirt,Casual,6,931,Customer_943,Chennai,UPI,Cancelled,4
945,Dress,Winter,5,778,Customer_944,Bangalore,Card,Pending,4
946,Jeans,Casual,5,1052,Customer_945,Mumbai,Cash,Delivered,5
947,Jeans,Formal,3,385,Customer_946,Mumbai,UPI,Cancelled,1
948,Dress,Winter,6,684,Customer_947,Bangalore,UPI,Delivered,2
949,T-shirt,Formal,8,812,Customer_948,Chennai,UPI,Cancelled,2
950,Kurta,Denim,2,1898,Customer_949,Bangalore,Cash,Pending,5
951,Kurta,Formal,7,1485,Customer_950,Delhi,Cash,Pending,5
952,Dress,Winter,4,1735,Customer_951,Bangalore,UPI,Cancelled,2
953,Hoodie,Winter,3,1074,Customer_952,Hyderabad,Cash,Pending,2
954,Jeans,Formal,5,1194,Customer_953,Hyderabad,Card,Pending,2
955,Hoodie,Denim,7,1010,Customer_954,Mumbai,Cash,Delivered,1
956,T-shirt,Formal,8,739,Customer_955,Chennai,Card,Cancelled,5
957,Kurta,Denim,5,1923,Customer_956,Delhi,UPI,Delivered,3
958,Jacket,Casual,9,665,Customer_957,Mumbai,Cash,Cancelled,5
959,Hoodie,Ethnic,9,969,Customer_958,Delhi,Card,Delivered,4
960,Skirt,Formal,1,1254,Customer_959,Bangalore,Card,Pending,3
961,Dress,Denim,6,664,Customer_960,Hyderabad,Cash,Pending,2
962,Jeans,Ethnic,8,865,Customer_961,Chennai,Cash,Cancelled,4
963,Dress,Ethnic,10,379,Customer_962,Hyderabad,Card,Delivered,3
964,Jeans,Formal,1,658,Customer_963,Chennai,Card,Pending,1
965,Jeans,Casual,8,603,Customer_964,Delhi,Cash,Delivered,1
966,Jacket,Formal,4,1928,Customer_965,Chennai,Cash,Delivered,3
967,Hoodie,Casual,4,1019,Customer_966,Mumbai,Cash,Delivered,5
968,Dress,Ethnic,2,288,Customer_967,Delhi,Cash,Cancelled,2
969,T-shirt,Winter,2,1487,Customer_968,Bangalore,Cash,Delivered,5
970,Shirt,Ethnic,10,1997,Customer_969,Chennai,Card,Cancelled,2
971,Jeans,Ethnic,9,1102,Customer_970,Chennai,UPI,Pending,4
972,Jeans,Formal,10,1267,Customer_971,Mumbai,UPI,Pending,2
973,Dress,Formal,5,204,Customer_972,Chennai,Cash,Cancelled,5
974,Shirt,Casual,9,674,Customer_973,Hyderabad,UPI,Pending,3
975,Skirt,Formal,1,1204,Customer_974,Mumbai,Cash,Delivered,4
976,Kurta,Winter,4,1328,Customer_975,Chennai,Cash,Delivered,3
977,Kurta,Winter,8,1466,Customer_976,Bangalore,Card,Cancelled,4
978,Shirt,Casual,8,1762,Customer_977,Hyderabad,Card,Pending,2
979,Shirt,Winter,7,820,Customer_978,Mumbai,Cash,Pending,2
980,Jacket,Denim,1,280,Customer_989,Mumbai,Cash,Pending,5
981,Skirt,Casual,5,303,Customer_980,Delhi,Cash,Pending,2
982,Hoodie,Winter,8,1711,Customer_981,Hyderabad,Card,Pending,3
983,Hoodie,Denim,9,308,Customer_982,Bangalore,Cash,Cancelled,5
984,Kurta,Formal,3,870,Customer_983,Chennai,UPI,Pending,1
985,Kurta,Casual,4,1700,Customer_984,Hyderabad,Card,Delivered,1
986,Dress,Denim,10,1550,Customer_985,Mumbai,Cash,Cancelled,2
987,Kurta,Casual,5,1306,Customer_986,Hyderabad,Cash,Pending,4
988,Kurta,Denim,9,242,Customer_987,Bangalore,Cash,Cancelled,5
989,Jeans,Casual,9,1044,Customer_988,Chennai,UPI,Cancelled,3
990,Kurta,Denim,9,816,Customer_989,Chennai,Cash,Pending,5
991,Dress,Winter,2,1961,Customer_990,Bangalore,Cash,Cancelled,5
992,Jeans,Winter,3,1251,Customer_991,Mumbai,Card,Pending,1
993,Shirt,Winter,5,1110,Customer_992,Delhi,Card,Delivered,3
994,Dress,Denim,4,1367,Customer_993,Chennai,Card,Cancelled,4
995,Kurta,Casual,6,1929,Customer_994,Mumbai,UPI,Pending,2
996,Skirt,Winter,3,1545,Customer_995,Bangalore,UPI,Cancelled,2
997,Shirt,Ethnic,2,1955,Customer_996,Mumbai,Cash,Cancelled,3
998,Hoodie,Ethnic,1,417,Customer_997,Mumbai,UPI,Delivered,4
999,Hoodie,Ethnic,3,1441,Customer_998,Delhi,Card,Delivered,5
1000,Jeans,Casual,1,1566,Customer_999,Bangalore,UPI,Cancelled,5
1001,Dress,Formal,9,1990,Customer_1000,Mumbai,UPI,Pending,4
1002,Hoodie,Casual,8,1599,Customer_1001,Hyderabad,Cash,Pending,4
1003,Hoodie,Denim,7,1774,Customer_1002,Mumbai,UPI,Cancelled,3
1004,Jeans,Ethnic,7,1383,Customer_1003,Hyderabad,Cash,Cancelled,2
1005,Hoodie,Casual,9,594,Customer_1004,Hyderabad,Cash,Pending,5
1006,Skirt,Winter,3,262,Customer_1005,Mumbai,Cash,Pending,1
1007,Hoodie,Denim,7,1321,Customer_1006,Delhi,UPI,Pending,1
1008,Jeans,Denim,4,1560,Customer_1007,Mumbai,UPI,Delivered,3
1009,Shirt,Denim,10,821,Customer_1008,Chennai,Cash,Cancelled,5
1010,T-shirt,Winter,2,452,Customer_1009,Mumbai,UPI,Pending,1
1011,T-shirt,Winter,7,525,Customer_1010,Chennai,Card,Cancelled,1
1012,Hoodie,Winter,6,1482,Customer_1011,Delhi,UPI,Cancelled,5
1013,T-shirt,Casual,8,893,Customer_1012,Chennai,Cash,Pending,4
1014,Shirt,Formal,9,440,Customer_1013,Mumbai,UPI,Cancelled,4
1015,Kurta,Denim,3,812,Customer_1014,Chennai,Card,Delivered,5
1016,Hoodie,Winter,7,552,Customer_1015,Hyderabad,Card,Delivered,4
1017,Kurta,Denim,10,537,Customer_1016,Chennai,Card,Delivered,4
1018,Dress,Winter,2,1667,Customer_1017,Delhi,Cash,Delivered,2
1019,Jacket,Denim,7,639,Customer_1018,Bangalore,Card,Cancelled,3
1020,T-shirt,Denim,2,1424,Customer_1019,Bangalore,UPI,Delivered,5
1021,Dress,Winter,7,1827,Customer_1020,Chennai,Card,Cancelled,2
1022,Hoodie,Winter,9,1617,Customer_1021,Bangalore,Card,Pending,1
1023,Dress,Casual,2,1418,Customer_1022,Hyderabad,Card,Pending,2
1024,T-shirt,Denim,6,281,Customer_1023,Hyderabad,Cash,Delivered,5
1025,Skirt,Denim,8,1614,Customer_1024,Bangalore,UPI,Cancelled,5
1026,Dress,Formal,9,1042,Customer_1025,Mumbai,Card,Delivered,3
1027,Jacket,Denim,10,1655,Customer_1026,Delhi,Cash,Pending,1
1028,Dress,Winter,7,1501,Customer_1027,Hyderabad,Card,Cancelled,3
1029,Jacket,Casual,2,1699,Customer_1028,Mumbai,UPI,Delivered,2
1030,T-shirt,Casual,2,1271,Customer_1029,Mumbai,Cash,Delivered,4
1031,Shirt,Denim,5,1820,Customer_1030,Mumbai,Cash,Delivered,2
1032,Kurta,Denim,6,1951,Customer_1031,Chennai,Card,Pending,2
1033,Skirt,Winter,10,849,Customer_1032,Bangalore,UPI,Cancelled,5
1034,Shirt,Winter,3,470,Customer_1033,Delhi,Cash,Delivered,3
1035,T-shirt,Ethnic,2,211,Customer_1034,Mumbai,UPI,Cancelled,4
1036,Jacket,Formal,2,1049,Customer_1035,Hyderabad,Card,Delivered,2
1037,Dress,Casual,1,1656,Customer_1036,Hyderabad,UPI,Pending,1
1038,Jacket,Winter,5,1661,Customer_1037,Bangalore,UPI,Delivered,1
1039,Kurta,Denim,5,1686,Customer_1038,Bangalore,Cash,Cancelled,4
1040,Kurta,Casual,7,991,Customer_1039,Bangalore,Card,Delivered,4
1041,Dress,Casual,6,1308,Customer_1040,Mumbai,Cash,Cancelled,4
1042,Hoodie,Ethnic,6,1973,Customer_1041,Bangalore,Card,Pending,3
1043,Jeans,Winter,9,1911,Customer_1042,Delhi,Cash,Pending,3
1044,Kurta,Casual,6,1643,Customer_1043,Bangalore,Cash,Delivered,1
1045,Dress,Ethnic,2,669,Customer_1044,Bangalore,Card,Pending,3
1046,Hoodie,Denim,3,1528,Customer_1045,Hyderabad,UPI,Pending,3
1047,Skirt,Formal,1,1851,Customer_1046,Chennai,Cash,Cancelled,5
1048,Hoodie,Ethnic,7,1046,Customer_1047,Bangalore,Card,Pending,3
1049,Kurta,Denim,5,1652,Customer_1048,Bangalore,UPI,Delivered,3
1050,Hoodie,Winter,9,1072,Customer_1049,Delhi,UPI,Pending,4
1051,Jeans,Formal,2,290,Customer_1050,Bangalore,UPI,Cancelled,2
1052,Kurta,Casual,6,321,Customer_1051,Chennai,Cash,Pending,1
1053,Dress,Formal,2,458,Customer_1052,Delhi,UPI,Delivered,1
1054,Hoodie,Winter,2,331,Customer_1053,Delhi,UPI,Pending,2
1055,Jacket,Denim,10,800,Customer_1054,Hyderabad,Cash,Cancelled,1
1056,Skirt,Formal,3,1691,Customer_1055,Mumbai,Cash,Pending,2
1057,Shirt,Denim,10,1747,Customer_1056,Mumbai,Cash,Delivered,1
1058,Skirt,Denim,5,1966,Customer_1057,Bangalore,UPI,Pending,5
1059,Jacket,Ethnic,8,1593,Customer_1058,Bangalore,Cash,Cancelled,1
1060,Dress,Ethnic,3,1040,Customer_1059,Mumbai,UPI,Cancelled,5
1061,Shirt,Winter,1,826,Customer_1060,Delhi,Card,Cancelled,4
1062,Dress,Ethnic,6,1707,Customer_1061,Chennai,Card,Delivered,5
1063,Hoodie,Denim,5,798,Customer_1062,Mumbai,Card,Pending,2
1064,Hoodie,Winter,8,613,Customer_1063,Mumbai,Card,Cancelled,2
1065,Jacket,Winter,9,1768,Customer_1064,Bangalore,UPI,Cancelled,5
1066,T-shirt,Formal,5,231,Customer_1065,Hyderabad,UPI,Cancelled,3
1067,Shirt,Ethnic,9,1613,Customer_1066,Bangalore,Cash,Cancelled,1
1068,T-shirt,Ethnic,5,845,Customer_1067,Delhi,UPI,Delivered,5
1069,Shirt,Denim,10,873,Customer_1068,Mumbai,Card,Pending,1
1070,Kurta,Formal,9,315,Customer_1069,Delhi,Cash,Pending,4
1071,Jacket,Winter,8,317,Customer_1070,Delhi,UPI,Cancelled,1
1072,T-shirt,Casual,7,1773,Customer_1071,Bangalore,UPI,Pending,2
1073,Hoodie,Casual,7,1651,Customer_1072,Mumbai,Card,Cancelled,4
1074,Jeans,Casual,5,597,Customer_1073,Delhi,UPI,Pending,3
1075,Jeans,Formal,2,1571,Customer_1074,Bangalore,Cash,Pending,1
1076,Jeans,Denim,1,201,Customer_1075,Hyderabad,Cash,Delivered,5
1077,Skirt,Ethnic,5,1626,Customer_1076,Delhi,UPI,Cancelled,2
